timestamp,machine_id,operator_id,task_id,engine_hours,fuel_used_l,load_cycles,idling_time_min,engine_temperature,oil_pressure,hydraulic_pressure,engine_rpm,vibration,coolant_temperature,battery_voltage,load_weight,seatbelt_status,proximity_distance_m,worker_detected,safety_alert_triggered,fatigue_indicator,weather
2026-09-15 18:03:47,DOZ045,OP013,T0782,3142.1,17.0,21,6.0,91.3,40.6,271.0,1985.4,1.92,87.8,25.0,8.7,Fastened,9.5,False,False,0.09,Sunny
2026-09-15 18:06:35,COM036,OP067,T0092,3717.2,12.6,17,0.2,92.0,41.7,293.3,1873.6,1.84,88.5,24.8,14.3,Fastened,20.9,False,False,0.05,Sunny
2026-09-15 18:09:23,GRA046,OP007,T1537,808.2,15.3,11,2.2,87.1,40.9,271.8,1841.2,1.82,83.6,23.9,22.2,Fastened,18.3,False,False,0.35,Windy
2026-09-15 18:12:11,WHE050,OP044,T1879,5740.9,24.0,9,1.1,84.9,43.1,263.8,1781.6,2.26,81.4,24.4,14.2,Fastened,7.3,False,False,0.37,Rainy
2026-09-15 18:14:59,GRA016,OP062,T1096,3296.9,29.2,22,8.7,89.1,43.3,257.2,1896.8,1.26,85.6,24.2,20.7,Fastened,8.0,False,False,0.12,Rainy
2026-09-15 18:17:47,EXC049,OP090,T1237,7447.2,17.5,13,1.0,92.7,39.7,280.4,1945.7,2.03,89.2,23.9,17.3,Fastened,12.8,False,False,0.42,Windy
2026-09-15 18:20:35,WHE014,OP009,T1122,3709.7,25.4,14,1.7,86.7,36.8,259.4,2006.8,1.72,83.2,24.1,23.0,Fastened,12.5,False,False,0.2,Rainy
2026-09-15 18:23:23,EXC025,OP078,T1931,7130.7,12.8,11,9.5,88.9,38.9,279.5,1755.2,2.12,85.4,24.0,18.2,Fastened,19.6,False,False,0.25,Cloudy
2026-09-15 18:26:11,GRA010,OP066,T1861,3011.5,9.3,14,13.3,91.8,39.8,271.7,1860.4,1.85,88.3,24.3,14.1,Fastened,15.3,False,False,0.35,Sunny
2026-09-15 18:28:59,WHE038,OP062,T1842,6462.4,25.0,20,6.6,86.0,42.7,258.6,1814.8,1.9,82.5,24.0,19.6,Fastened,16.7,False,False,0.08,Sunny
2026-09-15 18:31:47,COM012,OP066,T0566,1584.2,17.1,23,1.2,109.6,22.3,270.0,1677.9,5.19,106.1,24.3,11.1,Fastened,16.6,False,True,0.05,Cloudy
2026-09-15 18:34:35,GRA022,OP040,T1775,1118.3,17.6,22,15.2,91.4,41.2,275.4,1843.0,1.88,87.9,24.9,16.3,Fastened,23.8,False,False,0.05,Sunny
2026-09-15 18:37:23,GRA004,OP085,T0197,3953.8,12.2,13,37.8,91.0,41.8,282.3,1818.3,2.29,87.5,24.7,9.5,Fastened,21.3,False,False,0.18,Windy
2026-09-15 18:40:11,DOZ033,OP018,T0345,3344.2,31.6,14,5.0,83.5,50.6,252.1,1951.6,1.85,80.0,24.1,18.5,Unfastened,19.5,False,True,0.42,Cloudy
2026-09-15 18:42:59,DUM047,OP097,T0977,8657.1,9.9,12,13.1,84.7,37.8,293.2,1733.6,1.36,81.2,24.3,13.0,Fastened,20.2,False,False,0.56,Sunny
2026-09-15 18:45:47,DUM011,OP001,T0111,850.1,19.9,22,4.5,95.1,38.9,273.3,1844.4,1.43,91.6,24.3,10.8,Unfastened,12.0,False,True,0.05,Windy
2026-09-15 18:48:35,COM012,OP071,T0438,1584.5,29.2,16,2.3,80.7,43.8,293.0,1963.8,1.7,77.2,24.4,13.4,Fastened,13.6,False,False,0.05,Sunny
2026-09-15 18:51:23,GRA040,OP038,T1100,1730.2,17.8,15,3.9,88.3,40.5,288.6,1672.9,1.91,84.8,24.1,15.1,Fastened,17.7,False,False,0.61,Sunny
2026-09-15 18:54:11,DOZ009,OP081,T1898,2769.2,26.9,11,0.1,88.3,22.4,290.0,1795.2,5.17,84.8,24.7,13.5,Fastened,20.4,False,True,0.11,Cloudy
2026-09-15 18:56:59,DOZ015,OP018,T1357,2486.3,12.8,21,18.8,82.5,38.4,288.7,1964.7,2.07,79.0,25.0,22.8,Fastened,24.7,False,False,0.05,Rainy
2026-09-15 18:59:47,GRA010,OP008,T0517,3012.1,29.4,18,1.4,88.1,43.7,291.7,1784.9,2.04,84.6,24.4,10.0,Fastened,11.8,False,False,0.3,Cloudy
2026-09-15 19:02:35,COM006,OP036,T0571,4917.1,23.5,12,2.4,88.0,47.8,290.0,1896.3,1.72,84.5,24.6,23.5,Fastened,9.9,False,False,0.16,Windy
2026-09-15 19:05:23,WHE032,OP036,T1342,916.5,21.9,10,7.8,89.0,47.6,283.1,1933.3,1.89,85.5,24.1,13.7,Fastened,16.9,False,False,0.09,Windy
2026-09-15 19:08:11,WHE014,OP094,T0270,3710.5,16.3,17,40.3,86.4,40.4,274.0,1862.4,1.46,82.9,24.2,17.3,Fastened,24.5,False,False,0.31,Sunny
2026-09-15 19:10:59,COM048,OP068,T1532,3381.9,30.8,6,6.0,87.6,42.9,256.3,1862.5,1.51,84.1,24.8,13.2,Fastened,4.2,True,False,0.08,Cloudy
2026-09-15 19:13:47,WHE008,OP009,T0864,6957.5,13.2,14,60.1,84.1,39.9,280.8,1656.3,1.98,80.6,24.1,15.5,Fastened,5.8,True,False,0.15,Windy
2026-09-15 19:16:35,COM024,OP074,T1234,11214.0,19.5,15,0.5,89.5,48.4,285.5,1797.4,1.78,86.0,24.1,13.7,Unfastened,22.1,False,True,0.31,Sunny
2026-09-15 19:19:23,GRA046,OP026,T1436,809.5,28.0,6,74.9,84.2,44.3,276.3,1798.0,1.67,80.7,24.4,17.3,Fastened,22.4,False,False,0.11,Sunny
2026-09-15 19:22:11,EXC001,OP087,T0260,2465.7,24.2,21,3.8,87.4,36.2,281.8,1596.8,1.98,83.9,24.1,13.4,Unfastened,11.5,False,True,0.16,Rainy
2026-09-15 19:24:59,COM048,OP081,T1505,3382.2,8.1,19,10.3,84.7,39.6,304.0,1985.7,1.61,81.2,24.4,18.7,Fastened,20.7,False,False,0.11,Rainy
2026-09-15 19:27:47,EXC001,OP017,T0074,2465.8,10.1,24,6.9,88.8,48.8,282.0,1693.1,2.04,85.3,24.2,18.3,Fastened,14.7,False,False,0.05,Sunny
2026-09-15 19:30:35,DUM041,OP027,T0104,2765.1,10.2,18,0.6,89.5,41.8,290.6,1771.1,1.82,86.0,25.3,9.1,Fastened,16.8,False,False,0.48,Cloudy
2026-09-15 19:33:23,COM018,OP092,T1426,1483.8,19.3,24,6.2,86.1,39.3,286.1,1669.5,2.07,82.6,24.5,15.6,Fastened,14.9,False,False,0.05,Windy
2026-09-15 19:36:11,GRA010,OP029,T1746,3012.7,12.0,14,4.3,83.9,37.5,277.9,1830.1,2.14,80.4,24.0,19.5,Fastened,8.0,False,False,0.05,Rainy
2026-09-15 19:38:59,DOZ009,OP017,T1469,2769.9,12.1,16,8.7,84.2,42.5,266.5,1792.2,1.58,80.7,24.3,10.8,Fastened,22.3,False,False,0.06,Windy
2026-09-15 19:41:47,DUM029,OP064,T0736,1276.6,18.6,5,5.9,89.0,43.4,298.9,1824.7,1.72,85.5,25.0,10.4,Fastened,18.7,False,False,0.28,Cloudy
2026-09-15 19:44:35,DOZ009,OP090,T1794,2770.1,8.0,15,51.0,84.5,39.6,282.4,1891.5,1.87,81.0,25.1,8.7,Fastened,19.1,False,False,0.13,Sunny
2026-09-15 19:47:23,EXC007,OP032,T0764,3835.3,20.5,21,1.5,91.7,40.6,277.3,1760.9,1.95,88.2,24.3,13.8,Fastened,11.0,False,False,0.05,Sunny
2026-09-15 19:50:11,GRA046,OP025,T0085,810.0,29.5,5,2.5,87.9,44.5,299.7,1877.4,1.51,84.4,24.8,19.3,Fastened,7.9,False,False,0.24,Windy
2026-09-15 19:52:59,WHE050,OP098,T0268,5742.7,9.9,23,3.4,92.2,47.1,267.7,1703.9,1.51,88.7,24.1,19.8,Fastened,9.4,False,False,0.11,Sunny
2026-09-15 19:55:47,DOZ033,OP012,T0856,3345.6,17.5,5,0.1,90.6,46.4,297.6,2048.6,1.98,87.1,24.8,15.1,Fastened,7.8,False,False,0.1,Sunny
2026-09-15 19:58:35,GRA022,OP007,T0834,1119.8,30.7,23,58.1,92.8,41.1,286.0,1825.0,1.4,89.3,24.4,22.6,Fastened,22.6,False,False,0.17,Cloudy
2026-09-15 20:01:23,DUM017,OP051,T0404,2139.8,9.5,21,4.8,112.1,43.4,278.3,2002.3,1.62,108.6,24.3,12.3,Fastened,22.5,False,True,0.16,Sunny
2026-09-15 20:04:11,EXC001,OP088,T1690,2466.4,27.7,8,7.9,85.3,46.9,289.1,1867.9,1.82,81.8,24.0,13.3,Fastened,9.1,False,False,0.09,Windy
2026-09-15 20:06:59,GRA004,OP045,T1465,3955.4,18.0,6,2.1,83.9,41.1,282.0,1835.6,1.55,80.4,24.0,19.4,Fastened,13.3,False,False,0.23,Rainy
2026-09-15 20:09:47,DOZ039,OP030,T1915,1582.0,26.5,6,1.1,84.7,43.6,307.8,1828.4,1.55,81.2,25.0,23.2,Fastened,22.0,False,False,0.54,Sunny
2026-09-15 20:12:35,DUM029,OP059,T0942,1277.2,31.5,5,10.4,88.2,44.8,275.6,1992.3,1.73,84.7,24.4,19.9,Fastened,16.3,False,False,0.05,Windy
2026-09-15 20:15:23,DUM023,OP051,T1850,5603.3,22.6,9,0.8,88.9,41.1,281.0,1928.9,2.11,85.4,25.0,8.8,Fastened,9.4,False,False,0.27,Sunny
2026-09-15 20:18:11,WHE038,OP013,T1252,6464.3,22.5,22,3.2,93.8,41.2,294.0,1831.5,1.84,90.3,24.3,21.0,Fastened,22.6,False,False,0.33,Sunny
2026-09-15 20:20:59,DUM035,OP029,T0271,3389.1,11.3,17,2.3,84.0,47.1,253.1,1860.4,1.75,80.5,24.5,20.2,Unfastened,24.3,False,True,0.45,Cloudy
2026-09-15 20:23:47,WHE050,OP010,T1401,5743.2,27.4,9,0.2,88.9,42.2,281.1,1793.1,2.04,85.4,24.0,22.4,Fastened,19.4,False,False,0.26,Sunny
2026-09-15 20:26:35,WHE002,OP084,T0332,1126.5,30.7,14,5.9,84.6,36.4,291.5,1868.0,1.51,81.1,23.5,18.8,Fastened,17.3,False,False,0.09,Sunny
2026-09-15 20:29:23,DOZ039,OP012,T0852,1582.3,12.8,8,3.1,85.2,45.2,258.0,1765.8,1.75,81.7,24.3,16.4,Fastened,19.3,False,False,0.1,Cloudy
2026-09-15 20:32:11,WHE044,OP088,T1521,1210.6,8.5,17,6.9,86.0,46.1,266.9,1737.5,1.28,82.5,24.3,14.4,Fastened,17.9,False,False,0.23,Windy
2026-09-15 20:34:59,DUM005,OP061,T0612,7899.6,21.8,15,6.1,89.7,43.3,281.1,1858.2,1.82,86.2,24.6,12.3,Fastened,18.6,False,False,0.51,Sunny
2026-09-15 20:37:47,EXC025,OP078,T0084,7133.1,8.8,5,5.3,91.5,39.5,273.6,1822.9,2.12,88.0,24.0,9.7,Fastened,10.8,False,False,0.05,Rainy
2026-09-15 20:40:35,DUM011,OP075,T1535,852.2,23.8,21,6.2,87.4,43.2,301.3,1823.4,1.86,83.9,24.3,13.2,Fastened,8.6,False,False,0.08,Sunny
2026-09-15 20:43:23,GRA034,OP028,T0245,1163.4,9.9,20,4.0,87.4,46.8,286.7,1715.2,2.48,83.9,24.7,11.4,Fastened,23.3,False,False,0.37,Sunny
2026-09-15 20:46:11,WHE002,OP034,T0508,1126.9,26.9,15,0.7,88.8,46.7,292.5,1929.8,2.33,85.3,24.1,8.9,Fastened,9.2,False,False,0.23,Rainy
2026-09-15 20:48:59,COM048,OP070,T1682,3383.7,23.4,9,14.9,87.5,44.1,288.5,1702.8,1.86,84.0,24.3,20.3,Fastened,21.6,False,False,0.05,Sunny
2026-09-15 20:51:47,COM018,OP009,T1270,1485.2,24.7,15,0.5,88.1,41.1,290.9,1669.4,1.38,84.6,24.2,12.6,Fastened,11.8,False,False,0.25,Cloudy
2026-09-15 20:54:35,EXC025,OP051,T0333,7133.4,10.5,10,4.2,92.5,39.6,280.5,1846.5,1.2,89.0,24.7,14.6,Fastened,24.5,False,False,0.13,Sunny
2026-09-15 20:57:23,GRA010,OP073,T0167,3014.2,16.6,5,0.6,89.9,43.8,292.5,1666.6,1.98,86.4,24.3,14.0,Fastened,16.8,False,False,0.21,Cloudy
2026-09-15 21:00:11,EXC013,OP016,T0860,3814.8,14.8,17,3.7,91.4,46.6,270.0,1890.4,1.96,87.9,24.8,12.9,Fastened,14.1,False,False,0.14,Rainy
2026-09-15 21:02:59,WHE032,OP002,T1027,918.6,8.6,9,2.2,88.7,47.8,261.8,1881.1,1.91,85.2,24.2,20.7,Fastened,7.1,False,False,0.12,Sunny
2026-09-15 21:05:47,GRA004,OP047,T0832,3956.4,13.9,17,4.4,89.4,41.4,272.3,1887.3,1.88,85.9,24.7,21.6,Fastened,10.3,False,False,0.49,Cloudy
2026-09-15 21:08:35,COM036,OP048,T1985,3720.5,17.2,6,0.0,95.7,46.2,280.3,1870.8,2.21,92.2,24.6,15.3,Fastened,19.4,False,False,0.05,Cloudy
2026-09-15 21:11:23,DOZ027,OP051,T0944,4295.5,21.0,12,1.4,89.0,44.6,291.2,1753.5,1.68,85.5,24.9,12.3,Fastened,8.8,False,False,0.05,Cloudy
2026-09-15 21:14:11,EXC049,OP006,T0785,7450.3,21.6,22,4.4,89.7,22.9,280.4,1801.7,5.02,86.2,24.4,12.9,Fastened,18.4,False,True,0.11,Sunny
2026-09-15 21:16:59,DOZ015,OP090,T0807,2488.8,27.7,9,3.6,89.9,41.4,281.9,1797.2,1.73,86.4,24.0,23.1,Fastened,10.4,False,False,0.13,Cloudy
2026-09-15 21:19:47,GRA010,OP011,T1169,3014.6,21.8,20,30.5,89.9,45.1,274.2,1812.9,1.69,86.4,25.0,19.4,Fastened,10.7,False,False,0.05,Cloudy
2026-09-15 21:22:35,DOZ033,OP051,T0742,3347.1,29.8,23,10.4,86.5,44.7,260.9,1816.1,2.08,83.0,24.6,15.9,Fastened,19.8,False,False,0.06,Rainy
2026-09-15 21:25:23,COM024,OP008,T0621,11216.4,20.9,22,0.1,88.2,43.5,265.6,1922.6,1.64,84.7,23.6,17.1,Fastened,20.9,False,False,0.3,Cloudy
2026-09-15 21:28:11,WHE038,OP037,T1595,6465.6,25.2,5,1.0,80.7,40.8,268.9,1862.1,1.75,77.2,24.3,12.0,Fastened,14.1,False,False,0.44,Sunny
2026-09-15 21:30:59,EXC049,OP033,T0616,7450.6,18.2,22,0.6,85.0,46.3,267.0,1764.5,1.16,81.5,24.4,17.8,Fastened,15.8,False,False,0.62,Sunny
2026-09-15 21:33:47,COM042,OP005,T0904,855.5,16.6,11,0.5,79.2,43.1,252.9,1850.9,1.92,75.7,24.5,21.8,Fastened,19.4,False,False,0.07,Sunny
2026-09-15 21:36:35,GRA028,OP051,T0403,4880.4,20.9,11,8.3,89.5,44.3,244.0,1835.0,1.89,86.0,24.4,11.3,Fastened,19.7,False,False,0.05,Rainy
2026-09-15 21:39:23,WHE044,OP040,T1239,1211.8,9.1,22,5.3,85.0,43.0,293.7,1777.0,0.98,81.5,24.5,10.9,Fastened,24.6,False,False,0.25,Sunny
2026-09-15 21:42:11,WHE050,OP025,T1469,5744.6,25.6,14,13.3,84.9,39.0,273.7,1844.1,1.91,81.4,25.2,15.2,Fastened,21.8,False,False,0.34,Cloudy
2026-09-15 21:44:59,DOZ015,OP073,T0854,2489.3,16.6,23,9.9,88.4,39.1,260.9,1823.6,1.79,84.9,25.2,8.5,Fastened,21.5,False,False,0.05,Rainy
2026-09-15 21:47:47,DUM023,OP002,T0620,5604.9,14.3,9,1.4,88.7,42.0,268.9,1917.1,1.7,85.2,24.3,12.6,Fastened,15.9,False,False,0.38,Sunny
2026-09-15 21:50:35,COM042,OP078,T0772,855.8,14.4,20,12.9,81.0,44.7,272.2,1853.3,2.0,77.5,25.0,18.3,Fastened,14.0,False,False,0.07,Cloudy
2026-09-15 21:53:23,DUM011,OP059,T0389,853.5,18.3,24,0.4,87.8,43.0,280.7,1783.1,1.12,84.3,24.7,13.7,Fastened,14.1,False,False,0.08,Storm
2026-09-15 21:56:11,DOZ009,OP022,T0790,2772.4,29.2,5,7.2,90.8,41.5,276.7,1956.1,1.74,87.3,24.5,8.3,Fastened,21.8,False,False,0.48,Sunny
2026-09-15 21:58:59,DOZ009,OP056,T1807,2772.4,8.4,18,0.0,94.1,40.1,289.0,1918.8,1.39,90.6,24.2,23.4,Fastened,17.7,False,False,0.1,Cloudy
2026-09-15 22:01:47,WHE008,OP012,T0606,6960.5,13.5,17,3.1,86.6,44.2,291.8,1977.4,1.92,83.1,24.5,14.6,Fastened,19.0,False,False,0.19,Sunny
2026-09-15 22:04:35,GRA010,OP033,T0444,3015.4,11.8,21,10.5,86.1,42.1,290.6,1710.4,2.17,82.6,24.7,19.0,Fastened,19.9,False,False,0.31,Storm
2026-09-15 22:07:23,DOZ027,OP086,T0282,4296.5,26.7,5,4.2,80.6,42.8,263.2,1895.6,1.99,77.1,24.5,9.4,Fastened,17.0,False,False,0.37,Storm
2026-09-15 22:10:11,COM048,OP044,T1927,3385.2,24.1,23,1.3,90.5,38.4,268.4,1796.2,2.35,87.0,24.7,17.7,Fastened,23.1,False,False,0.08,Cloudy
2026-09-15 22:12:59,COM042,OP072,T1425,856.2,21.0,14,10.8,85.6,27.0,261.6,1906.6,5.48,82.1,24.3,23.1,Fastened,13.4,False,True,0.2,Windy
2026-09-15 22:15:47,DOZ021,OP035,T1380,1407.0,15.7,23,4.7,99.1,42.0,278.1,1805.9,1.1,95.6,24.5,9.3,Fastened,13.0,False,False,0.22,Sunny
2026-09-15 22:18:35,GRA010,OP013,T1391,3015.6,28.1,8,2.2,87.7,43.4,295.1,1779.1,1.62,84.2,23.9,9.2,Fastened,15.5,False,False,0.05,Windy
2026-09-15 22:21:23,DOZ033,OP066,T1304,3348.2,30.8,18,16.9,94.4,43.2,306.8,1902.2,1.62,90.9,24.5,19.1,Fastened,22.7,False,False,0.05,Windy
2026-09-15 22:24:11,DOZ003,OP069,T1506,2636.0,22.9,23,11.7,86.2,44.7,265.6,1848.9,1.61,82.7,24.6,8.4,Fastened,13.5,False,False,0.45,Windy
2026-09-15 22:26:59,WHE032,OP077,T1947,920.1,27.8,11,9.0,81.0,40.0,286.2,1772.6,1.95,77.5,24.3,22.7,Fastened,23.6,False,False,0.28,Sunny
2026-09-15 22:29:47,WHE044,OP080,T0201,1212.7,9.8,20,2.0,90.4,38.0,283.9,1954.0,1.49,86.9,24.1,8.3,Fastened,20.0,False,False,0.19,Sunny
2026-09-15 22:32:35,COM048,OP080,T1906,3385.6,10.1,5,14.2,87.3,41.1,264.3,1808.9,1.55,83.8,24.1,14.3,Fastened,20.0,False,False,0.16,Sunny
2026-09-15 22:35:23,DOZ027,OP019,T1310,4297.0,28.5,6,17.1,95.1,35.6,275.4,1779.6,1.63,91.6,24.6,23.6,Fastened,14.0,False,False,0.05,Cloudy
2026-09-15 22:38:11,GRA016,OP093,T0638,3301.7,29.0,5,1.1,88.4,40.6,279.2,1884.9,1.54,84.9,24.9,19.7,Fastened,7.9,False,False,0.32,Windy
2026-09-15 22:40:59,GRA046,OP011,T1348,813.1,24.3,7,3.6,90.4,41.2,285.1,1963.1,1.87,86.9,24.7,16.6,Fastened,8.2,False,False,0.18,Sunny
2026-09-15 22:43:47,DOZ039,OP074,T1399,1584.8,12.3,10,10.3,111.2,39.3,278.1,1710.0,1.1,107.7,24.1,21.8,Fastened,19.7,False,True,0.15,Cloudy
2026-09-15 22:46:35,EXC025,OP034,T0452,7135.4,18.6,6,2.5,87.1,43.3,276.2,1868.4,2.07,83.6,24.8,11.9,Fastened,10.6,False,False,0.05,Rainy
2026-09-15 22:49:23,EXC013,OP072,T0694,3816.8,18.2,6,0.3,90.4,41.5,276.5,1831.9,1.48,86.9,24.3,17.4,Fastened,17.8,False,False,0.08,Sunny
2026-09-15 22:52:11,GRA016,OP018,T1475,3301.9,19.4,7,3.8,101.5,38.8,272.2,1763.5,1.66,98.0,24.6,14.3,Fastened,21.0,False,False,0.1,Cloudy
2026-09-15 22:54:59,EXC019,OP059,T1995,4407.8,21.1,11,0.1,85.3,35.5,259.3,1834.1,1.93,81.8,24.0,9.3,Fastened,14.1,False,False,0.29,Rainy
2026-09-15 22:57:47,COM012,OP047,T1366,1589.0,24.5,18,14.2,86.0,42.2,275.0,2016.4,1.7,82.5,24.0,17.1,Fastened,16.2,False,False,0.06,Cloudy
2026-09-15 23:00:35,GRA004,OP047,T1089,3958.5,18.7,5,1.8,91.6,46.6,289.6,1727.5,1.84,88.1,24.1,9.5,Fastened,1.3,True,True,0.14,Sunny
2026-09-15 23:03:23,GRA016,OP029,T0503,3302.1,9.9,6,4.5,86.0,43.0,300.9,1884.4,1.98,82.5,24.0,22.5,Fastened,2.6,True,True,0.27,Cloudy
2026-09-15 23:06:11,DUM017,OP026,T1945,2143.2,31.5,16,18.1,90.0,45.0,276.9,1914.2,1.49,86.5,24.4,15.6,Fastened,17.8,False,False,0.35,Rainy
2026-09-15 23:08:59,DOZ003,OP089,T0494,2636.8,14.8,23,1.4,83.5,29.7,281.6,1901.9,6.4,80.0,24.3,10.5,Fastened,17.6,False,True,0.08,Sunny
2026-09-15 23:11:47,DUM005,OP011,T1447,7902.4,28.5,21,5.5,88.1,42.1,285.4,1824.6,2.18,84.6,24.7,12.6,Fastened,23.3,False,False,0.18,Sunny
2026-09-15 23:14:35,COM024,OP086,T1084,11218.3,12.9,8,8.1,91.4,36.9,281.1,1896.4,1.92,87.9,24.3,15.1,Fastened,15.7,False,False,0.28,Sunny
2026-09-15 23:17:23,WHE032,OP052,T0058,921.0,26.7,9,6.2,86.4,42.0,306.2,1783.1,2.52,82.9,25.5,11.1,Fastened,14.3,False,False,0.35,Cloudy
2026-09-15 23:20:11,COM024,OP093,T0547,11218.4,12.9,13,17.6,88.1,38.0,280.5,1916.9,1.74,84.6,23.9,9.8,Fastened,13.7,False,False,0.26,Cloudy
2026-09-15 23:22:59,COM024,OP060,T1595,11218.5,21.2,6,6.9,92.5,39.0,294.2,1797.2,1.84,89.0,24.8,14.7,Fastened,16.7,False,False,0.05,Sunny
2026-09-15 23:25:47,DUM047,OP050,T1877,8662.1,28.2,21,5.5,88.8,39.9,286.7,1794.5,2.14,85.3,24.6,16.8,Fastened,13.6,False,False,0.57,Cloudy
2026-09-15 23:28:35,DOZ045,OP073,T1383,3147.9,13.5,12,0.2,88.0,22.4,271.7,1725.9,5.83,84.5,24.0,12.3,Fastened,9.7,False,True,0.05,Windy
2026-09-15 23:31:23,COM018,OP064,T0678,1488.1,30.7,22,2.3,89.2,45.8,265.8,1939.1,1.39,85.7,24.9,22.1,Fastened,17.8,False,False,0.31,Windy
2026-09-15 23:34:11,COM030,OP052,T1202,2933.5,26.9,7,0.2,88.4,41.7,284.8,1881.3,2.34,84.9,24.5,22.3,Fastened,22.7,False,False,0.05,Windy
2026-09-15 23:36:59,GRA046,OP093,T1634,814.1,28.2,8,11.1,86.4,39.8,288.2,1845.0,2.32,82.9,23.6,19.9,Fastened,10.9,False,False,0.08,Cloudy
2026-09-15 23:39:47,COM018,OP093,T1582,1488.2,23.7,13,0.5,81.5,24.4,296.4,1847.4,5.53,78.0,24.9,13.9,Fastened,2.7,True,True,0.95,Sunny
2026-09-15 23:42:35,DUM041,OP043,T1940,2769.6,9.7,5,8.1,89.2,29.5,279.3,1930.8,4.42,85.7,24.5,19.1,Fastened,16.3,False,True,0.95,Sunny
2026-09-15 23:45:23,EXC013,OP047,T1981,3817.8,30.9,6,0.0,97.0,39.9,292.3,1700.0,1.61,93.5,23.7,18.0,Fastened,23.7,False,False,0.11,Cloudy
2026-09-15 23:48:11,GRA016,OP056,T0760,3302.9,26.9,11,17.6,82.8,44.1,295.2,1638.3,1.81,79.3,24.1,11.7,Fastened,17.1,False,False,0.17,Windy
2026-09-15 23:50:59,EXC037,OP061,T1756,4938.6,29.9,6,1.1,94.3,50.5,293.7,1866.3,2.19,90.8,25.2,12.3,Fastened,21.3,False,False,0.08,Sunny
2026-09-15 23:53:47,COM018,OP051,T0792,1488.5,12.8,5,2.2,90.4,44.9,282.1,1852.2,2.18,86.9,24.8,17.4,Fastened,25.0,False,False,0.53,Sunny
2026-09-15 23:56:35,DUM047,OP077,T1592,8662.6,12.4,17,50.5,86.7,46.2,267.4,1892.7,2.16,83.2,24.4,13.7,Fastened,13.1,False,False,0.05,Rainy
2026-09-15 23:59:23,DOZ033,OP049,T1971,3349.9,14.0,11,2.1,77.8,45.1,284.4,1719.7,1.57,74.3,24.4,11.5,Fastened,5.1,True,False,0.09,Sunny
2026-09-16 00:02:11,DUM005,OP056,T0428,7903.3,10.1,18,7.8,87.0,36.5,275.5,1821.0,1.57,83.5,24.5,15.3,Fastened,20.2,False,False,0.39,Cloudy
2026-09-16 00:04:59,COM018,OP017,T0162,1488.7,17.7,5,4.6,86.4,42.9,278.4,1872.0,1.42,82.9,23.9,17.6,Fastened,19.2,False,False,0.25,Rainy
2026-09-16 00:07:47,COM012,OP044,T0585,1590.2,17.3,6,0.1,109.2,41.9,296.5,1775.0,2.09,105.7,24.0,12.5,Unfastened,16.8,False,True,0.05,Sunny
2026-09-16 00:10:35,COM024,OP003,T1097,11219.3,26.4,10,8.1,116.9,44.8,290.2,1816.8,1.87,113.4,24.8,17.1,Fastened,21.4,False,True,0.08,Windy
2026-09-16 00:13:23,DOZ045,OP002,T1173,3148.7,25.8,14,2.6,89.5,42.8,292.2,1988.9,1.54,86.0,25.0,22.3,Fastened,13.8,False,False,0.21,Sunny
2026-09-16 00:16:11,GRA022,OP080,T1879,1124.4,15.8,17,3.9,113.4,38.4,278.3,1919.1,1.4,109.9,24.1,13.7,Fastened,19.4,False,True,0.23,Cloudy
2026-09-16 00:18:59,WHE020,OP066,T0180,3724.6,21.5,5,9.5,87.8,38.3,259.4,1763.9,2.08,84.3,24.6,16.7,Fastened,22.9,False,False,0.21,Sunny
2026-09-16 00:21:47,GRA022,OP024,T1558,1124.5,26.9,11,4.5,112.9,40.5,284.4,1658.4,2.25,109.4,23.9,8.7,Fastened,13.8,False,True,0.23,Rainy
2026-09-16 00:24:35,WHE026,OP077,T0293,1941.5,16.2,19,1.1,81.0,45.4,274.3,1804.0,1.77,77.5,24.8,16.7,Fastened,14.3,False,False,0.17,Sunny
2026-09-16 00:27:23,DOZ021,OP048,T1180,1409.3,14.3,23,1.9,82.0,37.8,271.3,1896.0,1.43,78.5,24.2,14.5,Fastened,16.1,False,False,0.16,Sunny
2026-09-16 00:30:11,EXC025,OP051,T0619,7137.2,20.5,11,7.7,85.0,49.8,282.1,1798.4,1.03,81.5,24.8,17.4,Fastened,3.0,True,True,0.33,Sunny
2026-09-16 00:32:59,DUM029,OP024,T0232,1281.8,12.9,14,0.9,86.3,40.9,267.3,1875.1,2.05,82.8,23.9,22.4,Fastened,15.6,False,False,0.11,Sunny
2026-09-16 00:35:47,GRA016,OP002,T0929,3303.8,29.2,15,17.0,93.2,38.0,284.9,1737.0,1.66,89.7,24.5,13.8,Fastened,17.2,False,False,0.05,Cloudy
2026-09-16 00:38:35,COM018,OP018,T0491,1489.3,19.4,17,2.5,88.9,35.4,288.0,1844.3,1.81,85.4,24.7,10.3,Fastened,20.4,False,False,0.05,Cloudy
2026-09-16 00:41:23,COM024,OP100,T1470,11219.9,15.4,17,2.2,88.3,44.8,300.6,1802.0,1.83,84.8,24.3,16.6,Fastened,18.2,False,False,0.05,Sunny
2026-09-16 00:44:11,WHE038,OP016,T0545,6469.1,12.6,10,10.5,87.6,44.3,286.5,1772.7,1.68,84.1,24.5,9.4,Fastened,10.3,False,False,0.07,Rainy
